Date,AAPL,AGL.JO,FSR.JO,MSFT,MTN.JO,NPN.JO,NVDA,SBK.JO,USDZAR=X
2024-04-23,165.39476013183594,48837.62890625,6170.65869140625,401.4089050292969,8296.3779296875,71965.3046875,82.37651824951172,17167.080078125,19.18004035949707
2024-04-24,167.4956512451172,50487.4921875,6190.64111328125,402.8763427734375,8324.369140625,73506.3984375,79.63206481933594,17208.037109375,19.093299865722656
2024-04-25,168.35780334472656,60039.8203125,6124.69775390625,393.00787353515625,8389.3486328125,71497.1484375,82.58539581298828,17233.013671875,19.21780014038086
2024-04-26,167.7731170654297,61012.64453125,6348.50439453125,400.1777648925781,8632.271484375,72486.6796875,87.6855239868164,17265.98046875,19.01930046081543
2024-04-29,171.9352264404297,62954.359375,6496.3759765625,396.1693420410156,9087.1279296875,72338.6875,87.70751190185547,17482.767578125,18.797500610351562
2024-04-30,168.79383850097656,60629.4140625,6510.3642578125,383.4446105957031,9055.1376953125,72141.8984375,86.353271484375,17691.5625,18.63031005859375
2024-05-01,167.7731170654297,,,388.9698181152344,,,82.99414825439453,,18.778099060058594
2024-05-02,171.46946716308594,60544.90625,6507.36669921875,391.8259582519531,9257.07421875,73994.359375,85.76859283447266,18045.212890625,18.543699264526367
2024-05-03,181.7261505126953,61105.01171875,6497.3759765625,400.51263427734375,9368.0390625,75168.875,88.7389144897461,17880.375,18.54047966003418
2024-05-06,180.07119750976562,60629.4140625,6467.4013671875,407.2886657714844,9336.048828125,75018.078125,92.0880355834961,18171.08984375,18.533300399780273
2024-05-07,180.75494384765625,61071.609375,6568.31396484375,403.152099609375,9375.037109375,74542.7109375,90.50292205810547,18272.986328125,18.472700119018555
2024-05-08,181.0919189453125,60543.921875,6621.26806640625,404.3339538574219,9413.0244140625,74179.546875,90.36100769042969,18182.078125,18.49570083618164
2024-05-09,182.90542602539062,62341.19140625,6593.29248046875,406.08709716796875,9395.0302734375,75594.234375,88.69694519042969,18216.04296875,18.56555938720703
2024-05-10,181.6451416015625,62987.76953125,6704.1962890625,408.4704895019531,9397.0302734375,75418.6484375,89.82730865478516,18505.759765625,18.451549530029297
2024-05-13,184.85035705566406,62378.53125,6742.16357421875,407.4659118652344,9267.0712890625,77014.125,90.34801483154297,18810.458984375,18.41230010986328
2024-05-14,185.99151611328125,59302.83984375,6619.26953125,410.26300048828125,8479.3203125,79993.90625,91.30447387695312,18584.6796875,18.341760635375977
2024-05-15,188.2639923095703,59627.11328125,6758.14990234375,417.4359436035156,8642.2685546875,80474.46875,94.5766372680664,18816.453125,18.379100799560547
2024-05-16,188.38302612304688,59394.22265625,6864.05810546875,415.3739013671875,8335.365234375,81490.5859375,94.30577850341797,19031.240234375,18.249399185180664
2024-05-17,188.41282653808594,60992.9921875,6866.05615234375,414.60430908203125,8614.27734375,78154.0390625,92.42683410644531,18920.349609375,18.16309928894043
2024-05-20,189.57383728027344,61090.28125,6915.013671875,419.6658630371094,8497.314453125,78681.796875,94.72653198242188,19060.212890625,18.152099609375
2024-05-21,190.87379455566406,60507.56640625,6935.99609375,423.3165283203125,8687.25390625,78761.9921875,95.33220672607422,18984.287109375,18.150100708007812
2024-05-22,189.43492126464844,60722.765625,6884.04052734375,424.7767333984375,8835.20703125,77963.8515625,94.89644622802734,18846.423828125,18.050399780273438
2024-05-23,185.44577026367188,61638.58984375,6810.1044921875,421.3037414550781,8562.2939453125,78139.0390625,103.7404556274414,18846.423828125,18.276899337768555
2024-05-24,188.52195739746094,60504.6171875,6829.08837890625,424.42156982421875,8605.2802734375,78027.8515625,106.40894317626953,18844.423828125,18.46339988708496
2024-05-27,,60184.26953125,6768.14111328125,,8455.3271484375,78240.4375,,18401.86328125,18.414939880371094
2024-05-28,188.53187561035156,58859.6640625,6784.12744140625,424.5794372558594,8497.314453125,76915.5390625,113.83675384521484,18540.724609375,18.301300048828125
2024-05-29,188.82960510253906,,,423.44476318359375,,,114.7602310180664,,18.271739959716797
2024-05-30,189.82191467285156,58047.01171875,6442.4228515625,409.13818359375,8517.3076171875,76159.984375,110.43767547607422,17600.650390625,18.421499252319336
2024-05-31,190.7745361328125,58335.9140625,6494.3779296875,409.59210205078125,8203.4072265625,74560.9140625,109.5711669921875,17900.35546875,18.706300735473633
2024-06-03,192.54087829589844,57855.3984375,6744.16162109375,408.0035095214844,8436.333984375,75994.2109375,114.93513488769531,18563.703125,18.76715087890625
2024-06-04,192.85842895507812,56281.19140625,6595.29052734375,410.5195007324219,8167.41845703125,76494.1640625,116.37132263183594,18443.8203125,18.51609992980957
2024-06-05,194.36676025390625,56247.78515625,6375.48095703125,418.3536376953125,8194.41015625,77187.9140625,122.3709487915039,18003.25390625,18.711809158325195
2024-06-06,192.98745727539062,56856.04296875,6263.578125,418.8568115234375,8211.404296875,78219.4375,120.92975616455078,17945.310546875,18.934490203857422
2024-06-07,195.37892150878906,56258.58984375,6320.52880859375,418.19573974609375,8067.4501953125,76972.921875,120.81982421875,18217.04296875,18.95404052734375
2024-06-10,191.63787841796875,55347.6796875,6328.52197265625,422.162109375,8019.46533203125,76895.5390625,121.72130584716797,18232.029296875,18.886199951171875
2024-06-11,205.5601806640625,54939.87890625,6442.4228515625,426.907958984375,7975.47900390625,76412.375,120.85173797607422,18304.95703125,18.721900939941406
2024-06-12,211.4347686767578,55181.61328125,6691.2080078125,435.17620849609375,8107.4375,78059.6484375,125.13966369628906,18455.80859375,18.541900634765625
2024-06-13,212.5957794189453,55273.98046875,6849.0712890625,435.689208984375,7809.53173828125,76937.140625,129.54751586914062,18864.40625,18.361360549926758
2024-06-14,210.8592529296875,55099.0703125,7044.90185546875,436.6659851074219,8222.4013671875,74733.09375,131.8164520263672,19916.369140625,18.415130615234375
2024-06-17,215.0071258544922,,,442.38861083984375,,,130.91688537597656,,18.338899612426758
2024-06-18,212.64540100097656,54266.7578125,7618.4052734375,440.3857116699219,8582.287109375,74925.4921875,135.5146484375,21223.080078125,18.229450225830078
2024-06-19,,54635.25390625,7591.4287109375,,8797.2197265625,75891.609375,,21382.923828125,18.022899627685547
2024-06-20,208.07077026367188,55879.28515625,7555.45947265625,439.7543029785156,8566.29296875,74056.5546875,130.71697998046875,21118.18359375,17.918500900268555
2024-06-21,205.8975830078125,54829.82421875,7670.35986328125,443.77984619140625,8509.310546875,71777.1328125,126.50900268554688,21198.103515625,17.970890045166016
2024-06-24,206.5426025390625,56617.26171875,7458.54296875,441.697998046875,8525.3056640625,73683.984375,118.0530776977539,21179.123046875,17.99489974975586
2024-06-25,207.46546936035156,56976.90625,7480.5244140625,444.9342041015625,8450.3291015625,71286.96875,126.02923583984375,21046.255859375,18.093839645385742
2024-06-26,211.61338806152344,57357.1953125,7474.5302734375,446.1280822753906,8226.400390625,71630.9375,126.33909606933594,20675.619140625,18.23785972595215
2024-06-27,212.4568634033203,57052.57421875,7332.65234375,446.8088684082031,8266.3876953125,71142.5703125,123.93025207519531,20486.806640625,18.147300720214844
2024-06-28,209.00357055664062,56649.68359375,7683.3486328125,440.98760986328125,8491.31640625,71338.9609375,123.48046875,21060.2421875,18.433900833129883
2024-07-01,215.08651733398438,55224.84765625,7755.28662109375,450.63714599609375,8540.30078125,69332.921875,124.24010467529297,21208.09765625,18.041200637817383
2024-07-02,218.5795135498047,54931.03125,7618.4052734375,453.153076171875,8197.4091796875,69889.875,122.61088562011719,20755.541015625,18.352500915527344
2024-07-03,219.8496856689453,55941.1953125,7685.34716796875,454.6232604980469,8297.3779296875,70396.03125,128.21817016601562,21168.134765625,18.589599609375
2024-07-04,,55552.06640625,7713.32275390625,,8357.3583984375,70683.609375,,21254.05078125,18.405500411987305
2024-07-05,224.6029052734375,55635.59375,7695.3388671875,461.3226318359375,8331.3671875,70194.6484375,125.76936340332031,20997.302734375,18.256620407104492
2024-07-08,226.07156372070312,54939.87890625,7794.2529296875,460.0202331542969,8177.41552734375,71006.1875,128.13819885253906,21218.0859375,18.226900100708008
2024-07-09,226.92495727539062,54439.70703125,7765.27783203125,453.4096374511719,8211.404296875,70617.21875,131.3166961669922,21189.115234375,18.088199615478516
2024-07-10,231.19195556640625,54806.23828125,7783.2626953125,460.0301513671875,8196.4091796875,70099.453125,134.84500122070312,20871.427734375,18.13990020751953
2024-07-11,225.823486328125,54652.9453125,7890.169921875,448.6341857910156,8196.4091796875,71117.78125,127.33861541748047,21223.080078125,18.097759246826172
2024-07-12,228.77069091796875,55355.5390625,7906.15625,447.4995422363281,8192.4111328125,73456.6015625,129.17774963378906,21279.0234375,17.976499557495117
2024-07-15,232.60105895996094,55446.92578125,7984.08837890625,447.9040832519531,8060.4521484375,73334.203125,128.3780975341797,21678.630859375,17.985000610351562
2024-07-16,233.01783752441406,53302.78515625,7816.23388671875,443.5233154296875,7848.51953125,70494.625,126.2990951538086,21279.0234375,18.198299407958984
2024-07-17,227.12342834472656,53200.58984375,7709.326171875,437.6033630371094,7561.60986328125,70122.2578125,117.9331283569336,20928.37109375,18.02429962158203
2024-07-18,222.45950317382812,52974.57421875,7768.275390625,434.4953918457031,7394.66259765625,70280.640625,121.03163146972656,20716.580078125,18.117799758911133
2024-07-19,222.5885009765625,52084.30078125,7843.2099609375,431.2788391113281,7519.62353515625,68715.15625,117.87317657470703,20919.380859375,18.2362003326416
2024-07-22,222.24119567871094,51687.3125,7863.193359375,437.03106689453125,7463.64111328125,70603.4140625,123.48046875,21119.18359375,18.189899444580078
2024-07-23,223.2831268310547,50901.1875,7935.130859375,438.9156188964844,7645.58349609375,69758.078125,122.53092193603516,21371.93359375,18.234699249267578
2024-07-24,216.86277770996094,51704.015625,7806.2421875,423.17840576171875,7672.5751953125,69368.7109375,114.19493103027344,21187.115234375,18.38949966430664
2024-07-25,215.82083129882812,52160.94921875,8001.07373046875,412.8184509277344,7699.56640625,68995.5390625,112.22588348388672,21814.49609375,18.34830093383789
2024-07-26,216.2872314453125,54681.44140625,7989.083984375,419.5967712402344,7723.55908203125,68902.140625,113.00550842285156,21888.42578125,18.343719482421875
2024-07-29,216.56509399414062,54725.66015625,7975.09619140625,421.037353515625,7569.607421875,68670.1640625,111.53621673583984,21831.48046875,18.270599365234375
2024-07-30,217.12078857421875,52550.07421875,8075.01025390625,417.2781982421875,7680.572265625,69404.109375,103.68000793457031,22028.287109375,18.3302001953125
2024-07-31,220.3756103515625,54211.73828125,8162.93359375,412.76910400390625,7908.50048828125,70438.8359375,116.96359252929688,22156.16015625,18.304779052734375
2024-08-01,216.68417358398438,52675.85546875,8074.01025390625,411.545654296875,7733.5556640625,69417.7109375,109.1573715209961,22170.1484375,18.195999145507812
2024-08-02,218.1726531982422,51281.4765625,7990.08349609375,403.0406188964844,7511.6259765625,68285.0,107.2182846069336,21826.484375,18.28219985961914
2024-08-05,207.6639404296875,50916.91015625,7865.19189453125,389.87860107421875,7458.642578125,68950.9453125,100.40159606933594,21741.5703125,18.34259033203125
2024-08-06,205.6395721435547,50932.63671875,7823.2275390625,394.2790832519531,7267.703125,67866.03125,104.19976043701172,21755.556640625,18.464399337768555
2024-08-07,208.20973205566406,50685.01171875,7887.17236328125,393.1148681640625,7517.6240234375,70083.453125,98.86233520507812,21768.54296875,18.487770080566406
2024-08-08,211.67291259765625,50990.61328125,7968.10205078125,397.3180236816406,8303.3759765625,71762.53125,104.9194107055664,21645.6640625,18.391340255737305
2024-08-09,214.58045959472656,,,400.6036071777344,,,104.69952392578125,,18.341690063476562
2024-08-12,216.11038208007812,51294.25,7948.11962890625,401.3830871582031,8287.380859375,73913.7578125,108.96746063232422,21593.716796875,18.29450035095215
2024-08-13,219.82598876953125,50703.68359375,8019.05859375,408.48699951171875,8330.3671875,73857.7734375,116.08403015136719,21678.630859375,18.242300033569336
2024-08-14,220.27305603027344,49259.82421875,8163.9326171875,411.29901123046875,8494.3154296875,72276.28125,118.02308654785156,21885.427734375,18.06909942626953
2024-08-15,223.25347900390625,49892.76171875,8260.8486328125,416.162109375,8603.28125,73014.4375,122.8008041381836,23201.1328125,18.04829978942871
2024-08-16,224.57479858398438,49312.89453125,8286.826171875,413.6317138671875,8862.19921875,73352.609375,124.51995849609375,23392.94140625,17.97170066833496
2024-08-19,224.41583251953125,50793.01953125,8452.6826171875,416.65631103515625,9025.1474609375,72996.8359375,129.93734741210938,23695.64453125,17.84984016418457
2024-08-20,225.03176879882812,51415.14453125,8386.740234375,419.8885192871094,8947.171875,72405.28125,127.18868255615234,23577.759765625,17.706899642944336
2024-08-21,224.92250061035156,52547.34765625,8437.6962890625,419.23614501953125,8945.1728515625,73484.3984375,128.4380645751953,23617.720703125,17.79400062561035
2024-08-22,223.064697265625,51846.60546875,8341.779296875,410.74542236328125,9008.1533203125,73867.375,123.68037414550781,23252.080078125,17.819700241088867
2024-08-23,225.35963439941406,51962.57421875,8502.6396484375,411.97113037109375,9589.96875,73994.359375,129.30764770507812,23737.6015625,18.003509521484375
2024-08-26,225.6973876953125,52625.9765625,8544.603515625,408.7092590332031,9630.9560546875,72463.6796875,126.3990478515625,24034.310546875,17.740299224853516
2024-08-27,226.54183959960938,52934.5859375,8612.544921875,409.05523681640625,9596.966796875,72877.2421875,128.23817443847656,24195.15234375,17.696699142456055
2024-08-28,225.01193237304688,51991.08203125,8622.53515625,405.85272216796875,9370.0380859375,71930.125,125.54946899414062,24155.19140625,17.711790084838867
2024-08-29,228.29039001464844,51597.953125,8664.4990234375,408.34356689453125,9253.0751953125,71865.7265625,117.5333251953125,24231.1171875,17.82617950439453
2024-08-30,227.5055389404297,50679.01171875,8590.5634765625,412.3171081542969,8883.1923828125,73549.3984375,119.31248474121094,23976.3671875,17.7273006439209
2024-09-02,,51458.390625,8542.6044921875,,8762.23046875,72859.6484375,,23879.46484375,17.821699142456055
2024-09-03,221.31617736816406,48842.125,8439.693359375,404.70611572265625,8607.279296875,72839.4453125,107.94795227050781,23485.8515625,17.79490089416504
2024-09-04,219.40872192382812,48651.46484375,8514.62890625,404.1723327636719,8755.232421875,71994.5078125,106.15880584716797,23821.51953125,17.938899993896484
2024-09-05,220.92874145507812,48586.59375,8500.640625,403.668212890625,9100.1240234375,72824.2421875,107.15833282470703,23468.8671875,17.86823081970215
2024-09-06,219.37892150878906,46782.140625,8472.6650390625,397.0555725097656,9189.095703125,70717.0078125,102.78044891357422,23337.998046875,17.692630767822266
2024-09-09,219.46835327148438,46629.8046875,8528.6171875,401.0291442871094,9152.107421875,70980.1875,106.41868591308594,23384.951171875,17.819599151611328
2024-09-10,218.67356872558594,45867.140625,8681.484375,409.41107177734375,9240.0791015625,70610.8203125,108.04788970947266,23702.63671875,17.863000869750977
2024-09-11,221.2069091796875,46053.87109375,8554.5947265625,418.14886474609375,9197.0927734375,70451.8359375,116.85365295410156,22774.701171875,17.93720054626465
2024-09-12,221.31617736816406,47146.765625,8612.544921875,422.0630798339844,9272.0693359375,70254.6484375,119.0927734375,22903.61328125,17.89419937133789
2024-09-13,221.0479736328125,47752.1796875,8352.76953125,425.611572265625,9372.0380859375,70174.25,119.05278778076172,23139.455078125,17.738800048828125
2024-09-16,214.9082794189453,47843.5859375,8264.8447265625,426.3529052734375,9249.0771484375,69554.6953125,116.73371124267578,23244.384765625,17.72566032409668
2024-09-17,215.37521362304688,48580.703125,8292.8212890625,430.11883544921875,9368.0390625,70751.0078125,115.54417419433594,23858.970703125,17.607999801635742
2024-09-18,219.24977111816406,48233.76171875,8350.7705078125,425.8290100097656,9433.0185546875,70494.625,113.32505798339844,24013.8671875,17.57859992980957
2024-09-19,227.37637329101562,50025.44140625,8322.7958984375,433.617919921875,9544.9833984375,73483.796875,117.82328033447266,24400.607421875,17.52829933166504
2024-09-20,226.71075439453125,48519.765625,8467.669921875,430.2374572753906,9571.974609375,73573.7890625,115.95401763916016,24321.66015625,17.500499725341797
2024-09-23,224.99205017089844,48026.390625,8578.57421875,428.4978332519531,9528.98828125,73615.5859375,116.21391296386719,24824.32421875,17.390649795532227
2024-09-24,225.8861846923828,,,424.2080078125,,,120.82209014892578,,17.324800491333008
2024-09-25,224.89268493652344,51762.08203125,8614.54296875,427.11395263671875,9591.96875,78269.4296875,123.46104431152344,24969.2265625,17.22949981689453
2024-09-26,226.03521728515625,54508.07421875,8527.6181640625,426.3232421875,9507.9951171875,83489.6328125,123.9908218383789,25025.189453125,17.264400482177734
2024-09-27,226.30340576171875,54807.83203125,8479.66015625,423.0712890625,9521.990234375,84390.171875,121.35187530517578,24628.455078125,17.175500869750977
2024-09-30,231.4794464111328,54955.25390625,8298.8154296875,425.324951171875,9180.0986328125,83891.609375,121.3918685913086,24218.73046875,17.087600708007812
2024-10-01,224.7337646484375,55393.59375,8201.900390625,415.8260803222656,8973.1640625,84737.140625,116.95361328125,23830.990234375,17.280550003051758
2024-10-02,225.30003356933594,56175.91796875,8206.8955078125,412.3072204589844,8848.203125,87660.1171875,118.80288696289062,23909.9375,17.403600692749023
2024-10-03,224.197265625,54642.71875,8167.9296875,411.72406005859375,8847.2041015625,87431.9375,122.80130767822266,23606.140625,17.34280014038086
2024-10-04,225.3199005126953,54348.859375,8157.93798828125,411.2495422363281,8581.2880859375,86611.796875,124.87047576904297,23722.064453125,17.48390007019043
2024-10-07,220.24325561523438,54497.26171875,8191.9091796875,404.8049621582031,8585.2861328125,88393.2578125,127.66937255859375,23747.046875,17.47330093383789
2024-10-08,224.296630859375,51645.12890625,8184.9150390625,409.9151611328125,8620.275390625,85423.484375,132.83731079101562,23781.025390625,17.37310028076172
2024-10-09,228.04200744628906,52187.640625,7886.24462890625,412.6333923339844,8647.2666015625,85552.8828125,132.597412109375,23636.12109375,17.579059600830078
2024-10-10,227.54527282714844,51635.30078125,7977.18994140625,411.0320739746094,8699.25,84406.5703125,134.75656127929688,23684.08984375,17.639999389648438
2024-10-11,226.0650177001953,51936.0390625,8215.0458984375,411.5065612792969,8787.22265625,83977.59375,134.74656677246094,24163.765625,17.516359329223633
2024-10-14,229.79054260253906,51892.796875,8233.0361328125,414.2939758300781,8685.2548828125,84974.7265625,138.01527404785156,24320.662109375,17.458560943603516
